,claim,claim_veracity
10549,We spend more on our military than the next eight nations combined.,1
10550,Seven more people will die each and every day until the Legislature ratifies these (pain clinic) rules that are being approved by the Board of Medicine and the Department of Health.,1
10551,"Marco Rubio said we should be considering internment of Muslims, and maybe we should close down cafes and diners where Muslims gather and in fact compared them to the Nazi party.",0
10552,And he's the only candidate who will fight for a national catastrophe fund to reduce insurance rates.,1
10553,The stimulus has $30 million in there to protect mice in San Francisco.,0
10554,Manufacturing is having its best employment year in almost 15 years.,1
10555,Rick Perry supported a guest worker program to help people who would otherwise be illegal aliens.,1
10556,"This is the first time a party has picked up multiple seats during a regular election since the mid 1980s, making this the largest majority of any party in more than 25 years.",1
10557,The Massachusetts health care plan is wildly unpopular among state residents.,0
10558,Jay-Z and Beyonce Attempt to Buy Rights to Confederate Flag to Prevent Further Use.,0
10559,Salaries and benefits for Wisconsin state employee comprised 8.5 percent of the 2009-2011 state budget.,0
10560,Rhode Islands legislature is the strongest in the country.,1
10561,David Perdue SaysCongressman Jack Kingston voted to raise his pay seven times.,0
10562,Rhode Island is leading our nation in foreclosures.,0
10563,Our whole food system in this country...most of it is genetically engineered. And (there is) no testing for the health consequences of this food.,0
10564,"In Flint, Mich., the pipes still havent been replaced. The water is still poisoned.",1
10565,"Democratic National Committee Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.",0
10566,"We have almost 68,000 Georgia students who are required by law to attend a chronically failing school.",1
10567,We supported the first new nuclear power plant in three decades.,1
10568,"Virginia is headed towards another surplus this year, unlike most states.",1
10569,Scott Walker Says opponent Mary Burke says she supports Obamacare unequivocally and wants to expand it.,1
10570,"If youre a terrorist you cant fly, but an assault weapon you can buy.",1
10571,Fox News said the New Black Panther Party decided the election for Barack Obama.,0
10572,The proposed fiscal year 2013 budget is still below the level of state spending when I took office.,1
10573,Barack Obama knew half of the population of the United States would lose their health insurance.,0
10574,You may have driven the length of a football field in the five seconds it takes to check a text.,1
10575,Sen. McConnell says its not his job to bring jobs to Kentucky.,1
10576,"By 2014, there will be one administrator for every teacher on college campuses in the United States.",0
10577,"In 2001 and 02 . . . we had the pension system funded at (the)100% level in that year, and we did for two years at that point.",0
10578,A bill delaying the start of classes until Labor Day would permit school districts to shave 5 full weeks off the school year.,1
10579,Three or four countries out of roughly 60 in the anti-ISIS coalition are providing military force.,1
10580,"Scott Walker has given a $10,000 tax deduction to millionaires who send their kids to exclusive private schools.",0
10581,Between 1982 and 2007 the cost of a college education increased 439 percent.,1
10582,Rob Portman said the auto rescue was a lousy deal for Ohio.,1
10583,Coca-Colas CEO said he finds it easier to do work in China than in the United States.,1
10584,Rep. Frank Wolf voted to allow terror suspects to buy guns.,0
10585,"State Sen. Paul Sarlo said in February on NJTV, there will be no tax increases in this budget and voted the other night in the Senate Budget Committee to raise income taxes $800 million.",1
10586,"By releasing only basic tax information, former U.S. Congressman Nathan Deal is hiding more than hes disclosed about his business dealing with the state.",0
10587,Fulton County government hasnt raised its millage rate since 1991.,1
10588,1 in 7 American families is on food stamps.,1
10589,95 percent of the worlds customers are beyond our shores.,0
10590,"The nearly six-year delay in approving Keystone is costing Americans more than 100,000 jobs.",0
10591,"In this bill that Ive just signed, we dont cut anybodys salary. We dont take away their pension. And we dont destroy their health care.",1
10592,Rhode Island spends less than 10 percent of what the average state spends promoting tourism.,1
10593,"NAFTA, signed by Bill Clinton, has been a disaster for Pennsylvania.",0
10594,"None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question, third question. ... If we were included in the top line, as Johnson/Trump/Clinton, wed be at 20 percent.",0
10595,Its coming. Nobody can stop this train.,0
10596,"Allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012.",1
10597,"The extra point is almost automatic. (The NFL) had five missed extra points this year out of 1,200 some odd attempts.",1
10598,Roughly 25% of RI has a criminal record,0
10599,"John McCain and George Bush have ""absolutely no plan for universal health care.""",1
10600,We put a lid on Irans nuclear program without firing a single shot.,1
10601,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,0
10602,Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments.,1
10603,"After years of 5.5 percent average tuition increases, we now have a two-year tuition freeze for the first time in the history of the UW System.",1
10604,"As Washington debates cracking down on the big Wall Street banks, Ive passed legislation that does so.",0
10605,Bike lanes and sidewalks have been proven to reduce crashes by up to 38 percent on Austins streets.,0
