,claim,claim_veracity
10079,Our daily update is published. States reported 648k tests 38k cases and 1025 COVID-19 deaths.,1
10080,Our daily update is published. Weve now tracked a total of 1.6+ million tests up more than 200k from yesterday. The testing plateau is over. Note that we can only track tests that a state reports. And not all states report all tests.,1
10082,Wearing cloth masks in public can help slow the spread of COVID-19 but cloth masks wont protect you from small particles in wildfire smoke. Limit your time outside when its smoky.,1
10083,States reported ~20k new cases. The 7-day average rose slightly.,1
10084,A photo shows a new hospital in Wuhan.,0
10086,12 modifiable risk factors tied to 40% of dementia cases worldwide.,1
10088,Our daily 4 pm update is out! Across 50 states and DC we've tracked 16502 total tests: 1953 positive 13419 negative and 1130 pending.,1
10089,Coronavirua: Video of masked men open firing viral as China,0
10091,With over 14000 new infections recorded Indias total confirmed cases cross 4.25 lakh. Union Home Minister Amit Shah directs Delhi government to report all deaths to the Centre and demarcate containment zones afresh.,0
10092,New vaccine can help cure coronavirus in three hours.,0
10093,Every day since March 30 the 7-day average for deaths in this country has been over 478 which was the low in our data on July 6. Through all of August states are reporting twice as many deaths as in early July.,1
10095,"Says if you donate blood, they HAVE to test you?? for coronavirus.",0
10097,A purported advisory has been shared repeatedly in multiple Facebook Twitter and WhatsApp posts that claims a disinfectant will be sprayed into the air overnight in India in an effort to kill the novel coronavirus COVID-19. The posts urge residents to remain indoors during the spraying.,0
10100,"Public health authorities deploy 5,000 emotionally absent fathers to teach public about social distancing",0
10102,"Why banks are open daily, they should be open in alternate days for, stoping people and becoz one of reason is corona and 2nd people are not following social",0
10103,Coronavirus patients with preexisting mental health conditions are particularly susceptible to clinical deterioration.,1
10104,Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.,0
10105,Italy's Ministry of Health has discovered that COVID-19 deaths are caused by a bacteria not by the novel coronavirus.,0
10110,While CDC considers COVID-19 a serious situation and is taking preparedness measures the immediate risk in the U.S. is considered low. Everyone should always take simple daily precautions to help prevent the spread of respiratory illnesses.,1
10111,Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: COVID-19 Update and Information for Long-term Care Facilities. Learn more about the event at,1
10112,"At a time when studies are linking air pollution with COVID-19 mortality rates for the most vulnerable in our society, the Trump Administration is rolling back environmental protections  allowing more poison into our air.",0
10113,India conducts one million COVID-19 tests in the last 24 hours,1
10115,Thrombosis is the main cause of death for COVID-19 patients. Antibiotics can treat coronavirus patients.,0
10116,Trump White House adviser says unemployment rate could pass 20% during coronavirus pandemic,0
10118,Nobel laureate and Japan's renowned professor Tasuku Honjo has described coronavirus as unnatural. He has also said that this has been prepared in a lab in China.,0
10119,People infected with coronavirus die in the street while doctors travel through the infection zone.,0
10121,No significant mutation in SARS-CoV-2 in India.,1
10122,New confirmed cases of COVID-19 in Kolkatta reported by Press Trust of India.,0
10123,Sri Lankan Navy base in Colombo were using traditional Ayurvedic medicine for COVID-19 treatments and as a result no patients were in ICU.,0
10124,Nineteen new cases of COVID-19 have been reported as follows: 14 in Lagos 2 in FCT 1 in Kano 1 in Akwa Ibom 1 in Edo As at 09:20 pm 14th April there are 362 confirmed cases of COVID-19 reported in Nigeria. 99 have been discharged with 11 deaths,1
10125,The new coronavirus was created in a Chinese laboratory and Bill Gates financed its origin.,0
10126,There is no one in New Zealand receiving hospital-level care for COVID-19.,1
10127,Two European patients reinfected with coronavirus raising concerns about immunity and vaccine efficacy.,1
10129,Kabataan Representative Sarah Elago said that the lockdown and curfew imposed by President Rodrigo Duterte are against human rights and that they are now calling for People Power.,0
10131,15 people are now considered to have recovered from COVID-19 which brings our total number of active cases to 126 - of which 11 are imported cases. Our total number of confirmed cases is 1351.,1
10133,Turns out the NHS cannot make a better COVID tracking app than Google or Apple.,1
10135,NEWS! How to write the perfect profile for the new Covid-sceptic dating website,0
10136,Muslim man in Dehradun spitting to spread coronavirus.,0
10137,Who is at a higher risk of serious illness from zoonotic diseases? Children under the age of 5 Adults older than 65 years People with weakened immune systems Pregnant women,1
10138,Let's take a look at California Florida and Texas. CA has a lot of cases but it also has a lot of people and tests. Florida though it had a larger outbreak earlier looks much the same. (We only had a FL hospitalization number for a few days.),1
10139,Video showing COVID-19 patients sitting in corridor in Gandhi Hospital Chandigarh in India.,0
10140,Says the coronavirus isnt new because Lysol has it listed as one of the viruses that it kills.??,0
10141,The death toll fell beneath 1000 for the first time since April 1. However we don't know how much of this is due to the weekend lag effect. Last week Monday was low and Tuesday was high and Wednesday was a new high.,1
10142,Children are not immune to the,1
10143,The number of recovered cases remains at 1482. There are no additional deaths to report. There is no one in New Zealand receiving hospital-level care for COVID-19.,1
10145,States reported 42k new cases today. The five highest days in our data are the last 5 days. Here are the number of new cases reported on the last 5 Sundays: 6/21: 27287 6/14: 21240 6/7: 18744 5/31: 21575 5/24: 20111,1
10148,Indian State of Kerala's government is paying news channels to telecast CM's interview.,0
10149,A video has been viewed tens of thousands of times in multiple posts on Facebook Twitter and Instagram alongside a claim it shows UK Prime Minister Boris Johnson offering cups of tea to journalists after recovering from an illness. The posts were shared shortly after Johnson returned to work following hospital treatment for COVID-19.,0
