,claim,claim_veracity
37238,Alabama official to certify Senator-elect Jones today despite challenge: CNN,1
37239,U.S. top court backs New Jersey cop's political retaliation claim,1
37240,Ukrainian aircraft maker tweets Air Force One offer to Trump,1
37241,U.S. says troubled by reports of another U.S. citizen jailed by Iran,1
37242,THE WHITE HOUSE RELEASES Portrait Of First Lady Melania Trump…And It’s Spectacular,0
37243," Doctor Warns America About ‘Marijuana Addiction,’ Compares It To Heroin Epidemic",0
37244,HOW TO PUT THE SCREWS TO LEFTIST ESPN AND SAVE TONS OF MONEY ON YOUR CABLE BILL IN 3 EASY STEPS,0
37245,Clinton Foundation hired cyber firm after suspected hacking: sources,1
37246,UK electoral body fines Liberal Democrats over Brexit vote expenses,1
37247,SOUTH KOREA Uses Hilarious Technique To TAUNT North Korea After Soldier Escapes Kim Jong Un’s Hell ,0
37248,Northern Ireland's DUP says talks with UK government continuing,1
37249, Family Values: Eric Trump Says His Sister Is Hot Enough To Be His Dad’s Vice President ,0
37250,"Against a backdrop of motorcycles, Trump pledges to help veterans",1
37251,Congress approves Trump's aid and debt deal with Democrats,1
37252, Trump Administration Is Already Talking About Withholding Harvey Aid,0
37253,WOMAN CRIES After Seeing How Easily Our Votes Are Stolen By Electronic Voting Machines ,0
37254,UK police alerted to suspect package in London's Islington area,1
37255," Republicans Tried To Kill The Clean Water Rule, But Obama’s Veto Pen Said ‘Hell No’",0
37256, Trump Stages Photo Of Himself ‘Writing’ His Own Inaugural Address And Gets Hilariously Burned By The Internet,0
37257,Trump Posts First Hypocritical Tweet Of 2017 And INFURIATES Everyone,0
37258, Transgender Navy SEAL Hero Dares Trump: Tell Me To My Face I’m Not Worthy Of Serving,0
37259," Without Trump, Ted Cruz Gets Dumped On During GOP Debate And Fails To Impress Iowans",0
37260," Trudeau HUMILIATES Trump, Openly Prefers To Speak To Other U.S. Officials Instead",0
37261,U.S. firms push Washington to restart nuclear pact talks with Riyadh: sources,1
37262, McConnell Just ADMITTED The NRA Must Approve Next Supreme Court Justice ,0
37263,BOILER ROOM – Presidential Debate Simulcast Special,0
37264," fox news host defends cnn reporter, tells trump to go f*ck himself",0
37265,Kremlin says understands why Russian parliament wants to ban U.S. media,1
37266,German minister warns on Washington trip against 'politics of fear',1
37267, liberal redneck completely demolishes ted cruz ,0
37268,White House adviser Rhodes to meet with Cuban Americans in Miami next week,1
37269,"Obama, Sanders to meet at White House on Wednesday: White House",1
37270,U.S. carrier patrols off Korean peninsula in warning to Pyongyang,1
37271,"TRUMP KICKS Pro-Amnesty, Globalist Koch Brother And “Author” Friend Off His West Palm Beach Golf Course",0
37272, Mike Pence Indicates That He’ll Soon Be In The Russian Hot Seat,0
37273, ‘Let’s Not Be Fake News’: Trump Trolled HARD By Swedish Newspaper,0
37274, WH Official: We Will Keep Saying ‘Fake News’ Until The Media Is Nicer To Trump,0
37275, Delegate Plan To Block Trump Is Concrete And In Motion As Rule Change Advances,0
37276,Homeland Security announces steps against H1B visa fraud,1
37277,Head of G4S immigration unit at center of abuse scandal quits,1
37278, former liberal and black panther exposes phony “black lies matter” ,0
37279,"Amid state dinner glamor, a serious agenda for Obama-Trudeau talks",1
37280,Turkey chides Arabs for 'weak' reaction ahead of Jerusalem summit,1
37281,"U.S. Senator expands opioid probe to distributors, drugmakers",1
37282, Bernie Sanders Gets Brutally Honest On ‘Conan’ About Trump’s Tweets ,0
37283, BOMBSHELL: Trump Called ‘The Apprentice’ Sound Guy A ‘F***ing Monkey’ Over And Over ,0
37284,"No north-south Ireland border despite leaving customs union, British minister pledges",1
37285,Senior U.S. lawmakers want information on DNC hack declassified,1
37286,U.S. immigration case could set limits on presidential power,1
37287,Australian High Court sits to resolve lawmakers' citizenship crisis,1
37288,British spy chief says Islamist militants can execute deadly attack plans in just days,1
37289,U.S cautions citizens of possible unrest during Kurdish independence referendum,1
37290, Taxpayers To Get HUGE Bill For Protecting Trump Because New York City Can’t Afford It,0
37291,Ohio system of purging inactive voters not legal: court,1
37292,Senate leader pushes for extension of coal miner healthcare,1
37293,"Brazil police suspect Temer, aides involved in corruption",1
37294,Russian parliament sets March 18 as presidential election date,1
37295,"Trump denounces attack in London, urges 'proactive' steps",1
37296, Pastor Who Prayed At Trump’s Inauguration Takes DACA Decision To The Woodshed,0
37297,EU's Juncker says EU will reach a fair Brexit deal with Britain,1
37298,NATIONAL TREND? Jimmy John’s Employee Refuses To Serve Police Officer ,0
37299,Suggestions Britain must be punished over Brexit are regrettable: minister,1
37300,"NATO chief says Trump committed to alliance, 'blunt' on spending demands",1
37301,Russian foreign ministry 'working behind scenes' to resolve North Korea crisis: RIA,1
37302,YOU LIE! The 5 Major Lies That Have Shaped 5 Obama’s Presidency,0
37303, Watch Michelle Obama ROCK OUT In ‘Carpool Karaoke’ ,0
37304,Russia's Putin says Obama administration does not stick to any deals,1
37305,White House cancels Trump event at Labor Dept after gunman shoots lawmaker,1
37306, it just hit a trump supporter that repealing obamacare will destroy his life,0
37307,Pressure on as Xi's 'Belt and Road' enshrined in Chinese party charter,1
37308,Billionaire Pinera recaptures Chile presidency with resounding win,1
37309, Traumatized Indiana Mom ‘Terrified’ After Becoming Target Of White Supremacists ,0
37310,BREAKING! WIKILEAKS Releases Proof That Obama’s CIA Interfered In Frances’ 2012 Election,0
37311, Former SNL Cast Member Breaks Silence On Trump’s EMBARRASSING Behavior At Rehearsal ,0
37312,DO YOU SEE A PATTERN WITH THE NAMES HERE? HUGE FOOD STAMP BUST! 14 Arrested For $16 Million In Food Stamp Fraud,0
37313,Exclusive: U.S. labor powerhouse to launch anti-Trump ad campaign,1
37314, Dick Cheney To Reporter: Because Trump Uses Twitter ‘We Don’t Need You Guys Anymore’ ,0
37315,Justice Department changes social media policy after rogue tweet criticizing CNN,1
37316,Thousands protest in London against Trump's refugee ban,1
37317,"Trump, Japan's Abe agree to work together on North Korea before Asia visit",1
37318,Chances of Republican brokered convention up since Super Tuesday: PredictIt,1
37319, Watch Ted Cruz Suffer An INSANE Meltdown After Someone Asks If He’ll Support Trump ,0
37320, Lawmakers Condemn ‘Dangerous Abuse Of Subpoena Powers’ By GOP Panel,0
37321,German Social Democrats say election race still open despite weak polls,1
37322,Trump gets back on message at first rally after debate,1
37323,Three Trump children seen managing president-elect's company,1
37324,Swiss government urges voters to reject call for national ban on face veils,1
37325,EU withholds $33 million loan to Moldova over justice reform hold-up,1
37326, Global Forecasting Service Rates Trump As High Threat To World Security And Economic Stability,0
37327,"House gives final approval to tax bill, delivering victory to Trump",1
37328,"Trump was wrong to pardon controversial sheriff, Ryan says",1
37329,Ex-minister accuses former Brazil President Lula of accepting bribes,1
37330,Manafort tried to pen positive op-ed on Ukraine work: special counsel,1
37331,South Korea's Moon first suggested Trump visit DMZ: Blue House official,1
37332, WATCH Rachel Maddow Tear Trump APART For Validating White Supremacists,0
37333, Trump Accidentally Applauds Obama’s Protection of Immigrants: ‘I Think It’s Great’ ,0
37334,Trump travel ban back in U.S. courts next week as battles stretch on,1
37335,U.N. chief hopes Trump will strengthen international cooperation,1
37336,Court ruling allows Syrian youth to bring family to Germany,1
37337,"EU sticks to Libya strategy on migrants, despite human rights concerns",1
37338,Pope Francis plane shifts course to avoid Hurricane Irma,1
37339,President's son had legitimate reasons to not answer House panel questions: White House,1
37340,Iceland leans toward leftist government in snap election,1
37341," Hillary Clinton Never Put National Security In Danger, But Guess Who Did?",0
37342," Trump Is Bragging About His Approval Rating, But There’s Just One Tiny Problem",0
37343,BILL O’REILLY ANNOUNCES 2 Week Vacation…Will Murdoch’s Liberal Son Who Pushed To Fire Roger Ailes Make His Vacation Permanent?,0
37344,NEW FINDINGS SHOW TWO IMPORTANT Words Were Deleted From Cowardly Comey’s Remarks About Hillary That Could’ve Ended Her Presidential Bid,0
37345,BREAKING: SUPREME COURT BLOCKS TEXAS ABORTION RESTRICTIONS,0
37346,China adds new protections for graft suspects amid detention system overhaul,1
37347,"SHERIFF CLARKE On Obama’s Final Days: “Obama’s Like A Tenant Who’s Been Evicted From A Property, And He’s Gonna Trash The Place On The Way Out The Door” ",0
37348,Trump's FBI comments to Russians were aimed at cooperation: aides,1
37349,"MEDIA LIE EXPOSED: Hundreds Of Students Rally In Support Of Fired SC School Cop: Fight Back Against Cop-Hating, Race Baiting Media",0
37350,South Dakota's governor vetoes loosening of concealed carry gun laws,1
37351,Half of Filipinos don't believe police accounts of drugs war deaths: poll,1
37352,MASS EXODUS FROM DEMOCRAT Party In Liberal Massachusetts…TRUMP Effect?,0
37353,Liz Cheney claims victory in Wyoming primary for U.S. House seat,1
37354,PEDOPHILE PIGS Send Teenage Migrant Boys To Surgery After Out-Of-Control Rape In Refugee Camps ,0
37355, o’reilly gets his a*s handed to him after whitesplaining trump to black guests,0
37356, CONFIRMED: Trump Tried Every Corrupt Trick In The Book To Obstruct The FBI’s Russia Investigation,0
37357,"Behind Donald Trump, a son-in-law who is also an adviser",1
37358,Trump says new trade orders set stage for manufacturing revival,1
37359,STUNNING: Hillary’s Own Numbers Show Her Tax Hike Proposals Will Cost American Workers Additional $1 TRILLION,0
37360,BOOM! WATCH DR BEN CARSON’S MIC DROP MOMENT WITH THIS ONE STATEMENT ABOUT PLANNED PARENTHOOD,0
37361, trump reveals embarrassing story about anti-trump msnbc hacks “crazy mika” and “psycho joe” ,0
37362,Supreme Leader Khamenei says U.S. is Iran's 'number one enemy',1
37363, Trump Tells His Supporters Poor People Are Too Stupid To Be In His Cabinet ,0
37364, Paul Ryan Gets Called Out At Town Hall And Gives THE DUMBEST Reason For Supporting Trump ,0
37365,Trump tries to soothe Polish-Americans' concerns about his NATO stance,1
37366,ARROGANT OBAMA Might Want To Scrub This Video From The Internet: “At least I will go down as a president” ,0
37367,BOOM! TREY GOWDY Hammers Ex-CIA Chief ,0
37368,"Trump son-in-law met executives of sanctioned Russian bank, will testify",1
37369," Report: Obama Says It’s Over For Bernie, Time To Unite Behind Hillary",0
37370,"With healthcare bill dead, Republicans turn to taxes",1
37371,"NORTH KOREA BLINKS After Threats From POTUS and “Mad Dog” Mattis: “If they do that, then it’s game on”",0
37372,Spain says if Catalan leader wants talks he first needs to respect the law,1
37373, ‘Responsible Gun Owner’ Pulls Weapon On Woman In Argument Over School Supplies,0
37374,Top ANC official says party must act against corrupt members,1
37375,Trump consults Republican senators on Fed chief candidates,1
37376,"Vatican wishes Trump well in U.S. presidency, prays for 'enlightenment'",1
37377,Beijing police detains teacher related to alleged abuse at RYB kindergarten,1
37378,Labor Dept. looks into delaying fiduciary rule after Trump's order,1
37379, Gretchen Carlson Fired From Fox News For Refusing To Sleep With Sleazeball Roger Ailes: Lawsuit,0
37380,Failure to pass UK's Brexit bill would create legal holes: minister,1
37381,'Safer than London!' North Korea opens door to Russian tourists,1
37382,"Algeria's ruling caste set on orderly succession, when the time comes",1
37383,"3 BUSTED, 4 AT LARGE! IMMIGRANT MUSLIM GROUP Ran Huge Food Stamp Fraud Ring",0
37384,Thai monks receive alms to mark a year since death of King Bhumibol,1
37385,Democrats' draft platform calls for reviews of trade deals,1
37386,HILLARY Tries To Bash Trump For Foreign-Made Ties…BUT Let’s Check Out Those Pantsuits! ,0
37387,Business groups urge Congress to resolve dispute to allow tax reform,1
37388,U.S. senator says panel could take up Russia sanctions bill this summer,1
37389,"Russia says need to prevent new sanctions against Iran, keep nuclear deal: RIA",1
37390,"U.S., EU set meeting on airline security, electronic devices",1
37391,Exclusive: State Department tells refugee agencies to downsize U.S. operations,1
37392,"AFTER 5 YEARS Of Being Bullied By Barack Obama, President Trump Signs Religious Liberty Exec Order To Protect “Little Sisters Of The Poor”",0
37393, Here’s The Entire Debate Wrapped Up In One PERFECT GIF,0
37394,JUST IN: Trump Just Spoke Out On Fate Of UCLA Basketball Players Detained In China ,0
37395,"Hurricane Irma kills three in Puerto Rico, government says",1
37396, kellyanne conway says worldwide chaos is a ‘small price to pay’ for banning muslims,0
